SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
8,15,2.3992009E10,1369.5189,0.10161497,6.628285920099041E17
8,16,2.8926198E10,1385.3663,0.10011393,6.170130671608627E17
8,17,2.9370296E10,1414.525,0.09364964,7.576628908403712E17
8,18,2.397987E10,1378.4237,0.11563546,4.4252613146973594E17
8,19,3.1600214E10,1377.9335,0.11903491,6.94292283772502E17
8,20,3.072596E10,1368.8846,0.09385182,4.7730787320692736E17
8,21,2.5467816E10,1368.9547,0.027061358,4.4947493822576845E17
8,22,2.7872422E10,1331.7227,0.15792687,6.580628637397402E17
8,23,2.4229095E10,1369.0602,0.110827535,3.1562360669771366E17
8,24,2.9682119E10,1380.9595,0.021315217,4.713126264037048E17
8,25,2.940522E10,1379.0632,0.10182554,4.3998455636474266E17
8,26,2.6173043E10,1355.2103,0.11215657,4.460905652317471E17
8,27,3.0385514E10,1415.164,0.0919217,4.413517554259292E17
8,28,2.9536936E10,1364.5035,0.14331815,3.696395712539689E17
8,29,2.983937E10,1375.9563,0.011255808,4.5883071613633536E17
8,30,8.773864E10,1354.7097,0.07362391,5.170792500204132E19
9,1,3.0082769E10,1387.9413,0.105425,6.514558976888832E17
9,2,2.856077E10,1371.2709,0.09066528,3.789397708089262E17
9,3,2.7792392E10,1342.2498,0.14288108,6.513453938205E17
9,4,2.653447E10,1387.5934,0.14780882,4.6004930105122E17
9,5,2.7768605E10,1369.2028,0.14980483,4.88531451415425E17
9,6,2.5268613E10,1356.9904,0.07602374,4.2684163268143104E17
9,7,2.7879832E10,1382.665,0.13466303,5.726813205793567E17
9,8,2.7930128E10,1401.1412,0.152627,3.897859171251364E17
9,9,2.9669034E10,1412.2335,0.22419292,5.814744666731868E17
9,10,3.1094577E10,1363.8512,0.07069671,7.00120181981739E17
9,11,3.0127475E10,1383.9862,0.015884861,5.917842541220598E17
9,12,2.8394215E10,1354.9504,0.11995897,4.815048744220938E17
9,13,2.6461624E10,1353.969,0.11282286,3.475768754543616E17
