SimID, TxID, Size, Value, NodeID, ArrivalTime, ConflictID, DependencyIDs
103,70,5509.0,4034.8645,7,4317896,-1,-1
103,80,4592.0,3692.7642,18,4809076,-1,-1
103,90,4911.0,3567.56,25,5380763,-1,-1
104,50,5355.0,3721.2664,26,2806308,-1,-1
104,60,5456.0,3113.0566,1,3506675,-1,-1
104,70,4937.0,3119.419,6,4100002,-1,-1
104,80,4962.0,3323.4226,27,5003035,-1,-1
104,90,5665.0,3214.539,1,5728904,-1,-1
105,50,4639.0,3220.7227,8,3283562,-1,-1
105,60,4091.0,3634.09,12,3826410,-1,-1
105,70,5000.0,3939.565,28,4334644,-1,-1
105,80,4568.0,3344.7139,5,4973266,-1,-1
105,90,5182.0,3925.05,3,5834749,-1,-1
106,50,5542.0,3695.6064,28,4174566,-1,-1
106,60,4819.0,3127.0435,26,4713173,-1,-1
106,70,6073.0,3598.9868,22,5443756,-1,-1
106,80,4589.0,3702.6287,25,6197337,-1,-1
106,90,5014.0,3270.38,2,6848921,-1,-1
107,50,4370.0,3702.3472,30,2872904,-1,-1
107,60,4995.0,3328.5503,9,3511792,-1,-1
107,70,5048.0,3687.3638,6,4043239,-1,-1
107,80,4762.0,3716.7034,13,4475137,-1,-1
107,90,5951.0,3872.8452,4,5439652,-1,-1
108,50,4942.0,3566.8313,14,2826830,-1,-1
108,60,4653.0,2971.019,21,3654646,-1,-1
108,70,5782.0,3444.412,8,4250629,-1,-1
108,80,5314.0,3780.0215,22,4545626,-1,-1
108,90,4380.0,3700.3005,30,4999030,-1,-1
109,50,5441.0,3522.1824,28,2705436,-1,-1
109,60,4746.0,3592.065,15,3257300,-1,-1
109,70,5087.0,3622.4207,9,4071754,-1,-1
109,80,4922.0,3256.5173,5,4447161,-1,-1
109,90,5079.0,3957.1443,25,4829791,-1,-1
110,50,4612.0,4302.5176,21,2966304,-1,-1
110,60,5156.0,3630.013,21,3693484,-1,-1
110,70,4470.0,3545.0593,9,4670054,-1,-1
110,80,5184.0,4055.8708,18,4981326,-1,-1
110,90,3930.0,3502.1235,18,5538767,-1,-1
111,50,4571.0,3357.7307,16,2909622,-1,-1
111,60,5499.0,3146.382,10,3595544,-1,-1
111,70,4439.0,4384.271,20,4334212,-1,-1
111,80,4595.0,3801.0574,4,4704609,-1,-1
111,90,5667.0,4002.796,3,5281114,-1,-1
112,50,6346.0,3772.2637,30,2988866,-1,-1
112,60,4825.0,2263.1055,5,3605084,-1,-1
112,70,4615.0,4060.697,26,4313622,-1,-1
112,80,4170.0,3538.5762,7,5437888,-1,-1
112,90,5453.0,3038.7974,2,6237418,-1,-1
113,50,5497.0,3531.916,11,2568257,-1,-1
113,60,5433.0,3318.594,11,3092518,-1,-1
113,70,4759.0,3505.2031,19,3526778,-1,-1
113,80,4853.0,3773.8425,8,4079947,-1,-1
113,90,4255.0,2970.7815,23,4676836,-1,-1
114,50,4932.0,4103.828,24,2789305,-1,-1
114,60,6011.0,4373.364,21,3100453,-1,-1
114,70,4641.0,3999.7373,15,3836458,-1,-1
114,80,4676.0,3997.617,10,4419432,-1,-1
114,90,5383.0,3150.719,19,5250878,-1,-1
115,50,4267.0,3537.0889,28,3562500,-1,-1
115,60,5159.0,2846.09,10,4130448,-1,-1
115,70,4305.0,4177.971,23,4743455,-1,-1
115,80,4318.0,3400.4895,23,5281048,-1,-1
115,90,5389.0,4257.1284,23,6234479,-1,-1
116,50,4718.0,3716.5132,22,3148011,-1,-1
116,60,4744.0,3609.8525,28,3890458,-1,-1
116,70,4832.0,3569.2134,12,4849149,-1,-1
116,80,4662.0,3855.069,8,5180439,-1,-1
116,90,5668.0,3421.4646,10,5874291,-1,-1
117,50,4165.0,4240.8213,4,2493624,-1,-1
117,60,4336.0,3555.9336,1,2955831,-1,-1
117,70,4817.0,4047.1147,28,3335173,-1,-1
117,80,5224.0,3800.4202,24,3739647,-1,-1
117,90,5119.0,3577.2236,4,4104679,-1,-1
118,50,4295.0,3661.7537,28,3082056,-1,-1
118,60,5792.0,3759.734,20,3557432,-1,-1
118,70,5284.0,2867.2593,8,4085710,-1,-1
118,80,5695.0,4035.484,6,4748841,-1,-1
118,90,4838.0,3810.4226,19,5047186,-1,-1
119,50,5104.0,2874.2266,6,3182076,-1,-1
119,60,5613.0,4183.102,6,3838970,-1,-1
119,70,4900.0,3802.2913,18,4542569,-1,-1
119,80,4593.0,3760.6626,15,5297360,-1,-1
119,90,4558.0,3081.934,19,5798216,-1,-1
120,50,4598.0,4151.5244,29,3180101,-1,-1
120,60,5006.0,3208.5657,20,3781687,-1,-1
120,70,4896.0,3342.7366,14,4093880,-1,-1
120,80,4586.0,3310.813,29,4779259,-1,-1
120,90,5139.0,4426.7046,11,5719507,-1,-1
121,50,5063.0,3776.9045,13,2551390,-1,-1
121,60,4003.0,3415.9714,2,3249972,-1,-1
121,70,4467.0,3401.7478,16,4085122,-1,-1
121,80,5430.0,3327.6907,16,4725016,-1,-1
121,90,5279.0,4303.5806,28,5114912,-1,-1
122,50,4872.0,3237.4668,25,3694028,-1,-1
122,60,4444.0,3348.6716,8,4353892,-1,-1
122,70,4581.0,3424.0786,26,5408836,-1,-1
122,80,5090.0,3721.0442,18,6258714,-1,-1
122,90,5421.0,3708.7996,20,6973262,-1,-1
123,50,5359.0,3638.1064,18,2798398,-1,-1
123,60,3319.0,3090.9128,24,3244359,-1,-1
123,70,5256.0,4033.945,15,4099050,-1,-1
123,80,5350.0,3945.9746,15,4441532,-1,-1
123,90,5094.0,4036.2808,6,5188175,-1,-1
124,50,5600.0,3056.7117,3,3508404,-1,-1
124,60,4594.0,3341.0261,27,3975202,-1,-1
124,70,4975.0,3822.0706,7,4833084,-1,-1
124,80,5383.0,3459.3489,8,5038575,-1,-1
124,90,5206.0,3708.39,13,5879422,-1,-1
125,50,5600.0,3942.3,19,3172101,-1,-1
125,60,5170.0,3741.0693,4,4007657,-1,-1
125,70,4535.0,3918.5327,30,4851911,-1,-1
125,80,4662.0,3808.4,27,5340320,-1,-1
125,90,5295.0,3668.177,18,5950954,-1,-1
126,50,5635.0,3994.579,22,3585773,-1,-1
126,60,5172.0,3869.5566,4,4640499,-1,-1
126,70,4755.0,3510.19,22,5306668,-1,-1
126,80,5233.0,3353.9172,25,6465952,-1,-1
126,90,4888.0,3643.8591,22,6847476,-1,-1
127,50,4955.0,3085.2898,1,2616662,-1,-1
127,60,4736.0,3253.1313,15,3115584,-1,-1
127,70,3828.0,3650.2173,16,3781318,-1,-1
127,80,4523.0,4013.4485,28,4298670,-1,-1
127,90,5569.0,2734.1057,12,4638155,-1,-1
128,50,5009.0,3872.3667,27,2405255,-1,-1
128,60,5016.0,3793.7961,15,2907212,-1,-1
128,70,5371.0,2799.027,10,3336394,-1,-1
128,80,5715.0,4050.0251,22,3910338,-1,-1
128,90,5212.0,3443.8499,14,4326041,-1,-1
129,50,4596.0,3768.9412,30,3736075,-1,-1
129,60,5244.0,3662.214,27,4329727,-1,-1
129,70,4782.0,3688.858,25,5074702,-1,-1
129,80,4881.0,3812.0166,21,5511143,-1,-1
129,90,4875.0,4110.6226,23,5990925,-1,-1
130,50,5342.0,3600.664,9,2876102,-1,-1
130,60,5304.0,3383.9023,13,3338416,-1,-1
130,70,5292.0,4219.662,25,3545681,-1,-1
130,80,5490.0,4021.2222,26,4406962,-1,-1
130,90,4774.0,3623.2288,6,4766695,-1,-1
131,50,4731.0,3502.832,23,3376129,-1,-1
131,60,5345.0,4032.4392,18,3818995,-1,-1
131,70,4450.0,3416.77,10,4359905,-1,-1
131,80,4843.0,3179.2712,17,4831884,-1,-1
131,90,5116.0,3970.2822,18,5266913,-1,-1
132,50,4993.0,3724.3215,19,3040628,-1,-1
132,60,5243.0,3279.4326,23,4017151,-1,-1
132,70,4583.0,3752.9683,15,4461584,-1,-1
132,80,5534.0,3586.2388,13,4941725,-1,-1
132,90,5414.0,2988.7524,19,5547765,-1,-1
133,50,5599.0,3842.6355,16,3131550,-1,-1
133,60,5406.0,2756.6196,19,3917000,-1,-1
133,70,5031.0,3771.4268,8,4754586,-1,-1
133,80,5130.0,3580.008,28,5338570,-1,-1
133,90,5149.0,3836.0815,3,5785223,-1,-1
134,50,4961.0,3499.1084,14,3577755,-1,-1
134,60,5304.0,3698.8042,24,4181465,-1,-1
134,70,5398.0,3718.6516,22,4681431,-1,-1
134,80,4685.0,3609.2961,28,5320735,-1,-1
134,90,4848.0,3534.1892,1,5879178,-1,-1
135,50,4826.0,3941.3835,26,2619920,-1,-1
135,60,5427.0,3382.7698,15,3091215,-1,-1
135,70,5461.0,3534.082,5,3728565,-1,-1
135,80,4349.0,3577.668,25,4390927,-1,-1
135,90,5631.0,3825.148,2,4779051,-1,-1
136,50,4953.0,3186.633,20,3024800,-1,-1
136,60,5740.0,3076.4194,12,3564648,-1,-1
136,70,4975.0,3812.4072,11,4481607,-1,-1
136,80,5787.0,4243.925,22,5028085,-1,-1
136,90,4031.0,3927.6448,28,5486408,-1,-1
137,50,5576.0,3069.9783,15,3459685,-1,-1
137,60,4438.0,3689.5955,26,4004207,-1,-1
137,70,4997.0,3949.232,28,4455335,-1,-1
137,80,4437.0,4034.0513,25,5008417,-1,-1
137,90,4643.0,4046.3557,3,5364720,-1,-1
138,50,5346.0,4258.7173,15,3026780,-1,-1
138,60,6364.0,3909.9343,3,3661228,-1,-1
138,70,4920.0,4028.4219,9,4242596,-1,-1
138,80,5125.0,3567.323,28,4678949,-1,-1
138,90,4536.0,3628.0796,27,5196918,-1,-1
139,50,5127.0,3085.519,14,3377800,-1,-1
139,60,5609.0,3124.9194,21,3764651,-1,-1
139,70,4319.0,3723.498,22,4321928,-1,-1
139,80,5270.0,3888.2788,13,5052618,-1,-1
139,90,4810.0,4247.6963,8,5490708,-1,-1
140,50,5920.0,3716.8374,2,3022094,-1,-1
140,60,4499.0,3083.549,17,3852215,-1,-1
140,70,4662.0,3817.6648,6,4615228,-1,-1
140,80,4720.0,3461.5142,9,5009661,-1,-1
140,90,4690.0,3266.364,1,5510030,-1,-1
141,50,4836.0,3068.7803,17,2766871,-1,-1
141,60,5392.0,3647.441,4,3417775,-1,-1
141,70,4985.0,3771.4429,21,3850709,-1,-1
141,80,5098.0,3571.2214,1,4963269,-1,-1
141,90,5852.0,3211.4265,8,5343659,-1,-1
142,50,4061.0,4278.6934,15,3057433,-1,-1
142,60,4476.0,3728.2158,24,3537565,-1,-1
142,70,5444.0,3317.7368,25,3956591,-1,-1
142,80,5084.0,3576.0957,5,4850001,-1,-1
142,90,4701.0,3517.409,23,5379022,-1,-1
143,50,5056.0,3712.6636,12,3042800,-1,-1
143,60,4879.0,3504.135,17,3842642,-1,-1
143,70,4856.0,3749.0242,25,4252957,-1,-1
143,80,4760.0,3432.3743,5,4723861,-1,-1
143,90,5522.0,3521.7583,10,5324433,-1,-1
144,50,4115.0,4082.8232,27,2739326,-1,-1
144,60,3770.0,3306.4734,7,3422104,-1,-1
144,70,5447.0,3197.3743,3,3887156,-1,-1
144,80,4740.0,4428.357,7,4864502,-1,-1
144,90,5839.0,3916.2356,1,5446173,-1,-1
145,50,3906.0,3421.843,4,3842264,-1,-1
145,60,5103.0,3467.2258,16,4288919,-1,-1
145,70,4246.0,4329.904,14,4653236,-1,-1
145,80,4191.0,3829.121,26,5251090,-1,-1
145,90,4309.0,3282.3193,14,5878248,-1,-1
146,50,4095.0,2957.3267,27,2737711,-1,-1
146,60,4057.0,3419.007,25,3337457,-1,-1
146,70,5575.0,2988.76,19,3871990,-1,-1
146,80,5178.0,3831.9275,15,4507287,-1,-1
146,90,4635.0,3479.4514,2,5646402,-1,-1
147,50,4633.0,3212.446,15,2836185,-1,-1
147,60,4846.0,3356.0952,26,3328408,-1,-1
147,70,5950.0,3290.8586,12,3777572,-1,-1
147,80,4791.0,3578.0986,1,4346112,-1,-1
147,90,5056.0,3201.6272,30,5173396,-1,-1
148,50,4096.0,3256.3958,29,3555357,-1,-1
148,60,4864.0,3788.1746,12,4713881,-1,-1
148,70,5993.0,3677.1858,1,5602273,-1,-1
148,80,4791.0,3605.539,21,6159654,-1,-1
148,90,5356.0,3557.9392,1,7122559,-1,-1
149,50,5035.0,3926.106,14,3475726,-1,-1
149,60,5204.0,3403.8967,17,3884408,-1,-1
149,70,5156.0,3300.7258,11,4500998,-1,-1
149,80,4800.0,4065.7373,2,5292972,-1,-1
149,90,5095.0,4206.1914,15,5857569,-1,-1
150,50,5323.0,3394.6313,29,3187525,-1,-1
150,60,6085.0,3918.8486,9,3589746,-1,-1
150,70,6126.0,3760.8098,17,4027509,-1,-1
150,80,4442.0,3272.8755,29,4519236,-1,-1
150,90,4511.0,3148.7222,1,5022034,-1,-1
151,50,3888.0,2871.892,5,3576292,-1,-1
151,60,4859.0,3735.041,1,4192707,-1,-1
151,70,5118.0,3426.107,1,4909195,-1,-1
151,80,5076.0,3171.5374,15,5984278,-1,-1
151,90,4806.0,4228.8022,29,6794291,-1,-1
152,50,5522.0,3705.779,7,3368225,-1,-1
152,60,5266.0,3816.5989,8,4202146,-1,-1
152,70,4884.0,3077.795,24,4428496,-1,-1
152,80,4948.0,3179.059,8,5215218,-1,-1
152,90,5262.0,3701.5044,26,5541687,-1,-1
153,50,4900.0,4241.9727,18,3280675,-1,-1
153,60,4861.0,3384.4963,3,4018798,-1,-1
153,70,4864.0,3406.828,23,4699645,-1,-1
153,80,4713.0,4076.9814,4,5539089,-1,-1
153,90,5519.0,3010.142,20,6276046,-1,-1
154,50,4776.0,3961.3984,7,4216450,-1,-1
154,60,5277.0,2906.4104,15,4790011,-1,-1
154,70,5063.0,3935.7024,10,5992190,-1,-1
154,80,4715.0,3018.5537,5,6595055,-1,-1
154,90,4532.0,4268.0396,6,7119640,-1,-1
155,50,5115.0,3618.001,30,3209187,-1,-1
155,60,4497.0,4144.0083,19,3639878,-1,-1
155,70,5038.0,3246.5908,21,4169368,-1,-1
155,80,5173.0,2842.8997,1,4708659,-1,-1
155,90,4887.0,3721.007,16,5173857,-1,-1
156,50,5140.0,3787.7173,1,3202731,-1,-1
156,60,4737.0,4107.207,5,3837245,-1,-1
156,70,5233.0,3925.4897,3,4676784,-1,-1
156,80,5462.0,3858.2786,16,5338337,-1,-1
156,90,5213.0,3110.338,30,5774582,-1,-1
157,50,5350.0,2890.1262,22,3383146,-1,-1
157,60,5148.0,3525.32,13,3707208,-1,-1
157,70,4964.0,3373.7192,23,4386705,-1,-1
157,80,4542.0,3760.0854,23,5252918,-1,-1
157,90,5016.0,3598.203,24,5871664,-1,-1
158,50,5159.0,3231.0466,27,2448213,-1,-1
158,60,5241.0,4221.742,5,2899139,-1,-1
158,70,5560.0,4548.8027,7,3210139,-1,-1
158,80,4348.0,3967.9219,19,3788111,-1,-1
158,90,5020.0,3834.4448,15,4256597,-1,-1
159,50,5302.0,3988.334,21,3423114,-1,-1
159,60,4894.0,3829.1992,10,4043164,-1,-1
159,70,5297.0,3468.3347,11,4624421,-1,-1
159,80,4571.0,3355.6006,1,5074299,-1,-1
159,90,4357.0,3404.314,20,5528579,-1,-1
160,50,5239.0,3835.3064,8,2320047,-1,-1
160,60,5428.0,3417.9688,24,3020594,-1,-1
160,70,3686.0,3204.841,12,3534236,-1,-1
160,80,4957.0,3880.8687,1,3992708,-1,-1
160,90,5415.0,3892.554,5,4850164,-1,-1
161,50,5047.0,3423.5925,29,3796143,-1,-1
161,60,4602.0,2882.0432,1,4288961,-1,-1
161,70,5177.0,3755.415,13,4955975,-1,-1
161,80,5459.0,3471.3335,5,5131874,-1,-1
161,90,5062.0,3261.4219,1,6034059,-1,-1
162,50,4598.0,3349.1787,29,2832657,-1,-1
162,60,4564.0,3757.604,10,3233711,-1,-1
162,70,5531.0,3385.4143,25,3879449,-1,-1
162,80,5650.0,3758.4043,1,4666785,-1,-1
162,90,4361.0,3090.3206,5,4962995,-1,-1
163,50,5203.0,3182.7212,28,3250016,-1,-1
163,60,4400.0,3297.758,29,3865714,-1,-1
163,70,4712.0,3314.442,29,4266440,-1,-1
163,80,4808.0,4001.6636,7,4799325,-1,-1
163,90,4680.0,3810.7478,29,5314438,-1,-1
164,50,4237.0,4298.6094,17,3219293,-1,-1
164,60,4499.0,4279.016,3,3826828,-1,-1
164,70,4938.0,3583.3965,4,4382220,-1,-1
164,80,5136.0,3995.118,10,5051205,-1,-1
164,90,6385.0,3896.1028,26,5465174,-1,-1
165,50,3456.0,4336.689,6,3097722,-1,-1
165,60,4607.0,3796.221,21,3524819,-1,-1
165,70,4308.0,4498.3037,11,4315231,-1,-1
165,80,4963.0,3993.9404,27,5082679,-1,-1
165,90,4367.0,3759.3713,2,5727100,-1,-1
166,50,5356.0,3183.2568,12,3490840,-1,-1
166,60,5448.0,3082.2837,18,4409736,-1,-1
166,70,6110.0,3116.5916,19,4789398,-1,-1
166,80,4932.0,4258.5737,24,5458201,-1,-1
166,90,3282.0,3419.508,9,5750515,-1,-1
167,50,5222.0,3699.2415,1,3943256,-1,-1
167,60,5128.0,3418.3984,20,4714729,-1,-1
167,70,4800.0,3800.1367,28,5212055,-1,-1
167,80,4505.0,3538.5605,11,6276573,-1,-1
167,90,4960.0,4064.3308,13,7115918,-1,-1
168,50,5511.0,3976.502,17,2777419,-1,-1
168,60,4807.0,3771.2114,1,3180569,-1,-1
168,70,4556.0,3389.3726,13,4048871,-1,-1
168,80,4930.0,3515.9414,16,4684031,-1,-1
168,90,4982.0,3420.7795,6,5401350,-1,-1
169,50,4753.0,3572.9268,3,2697296,-1,-1
169,60,4409.0,3393.001,19,3347718,-1,-1
169,70,4794.0,3537.015,9,3960424,-1,-1
169,80,5205.0,3961.782,6,4453503,-1,-1
169,90,5277.0,3301.376,30,5320854,-1,-1
170,50,6427.0,4046.1414,15,2996182,-1,-1
170,60,5889.0,3261.8684,1,3707263,-1,-1
170,70,5390.0,3551.2651,18,4031830,-1,-1
170,80,6133.0,3944.6567,29,4716112,-1,-1
170,90,5030.0,3727.0605,28,5187075,-1,-1
171,50,4491.0,3961.6135,2,2712345,-1,-1
171,60,4200.0,3179.9578,15,3069744,-1,-1
171,70,5364.0,4386.532,5,3559792,-1,-1
171,80,4636.0,4085.008,10,4166692,-1,-1
171,90,4621.0,3005.4294,3,5218792,-1,-1
172,50,5155.0,3415.4158,17,2360580,-1,-1
172,60,4964.0,3436.5613,7,2858607,-1,-1
172,70,4457.0,3793.478,11,3306593,-1,-1
172,80,5237.0,3889.5107,14,3929622,-1,-1
172,90,4496.0,3570.9463,18,4450119,-1,-1
173,50,5585.0,3694.047,16,3083826,-1,-1
173,60,5296.0,3466.7114,9,3954832,-1,-1
173,70,4972.0,3925.835,10,4512390,-1,-1
173,80,3403.0,2683.5188,16,5536530,-1,-1
173,90,5136.0,4139.9976,7,6429018,-1,-1
174,50,4940.0,3250.375,3,3258106,-1,-1
174,60,4352.0,3990.751,19,3871004,-1,-1
174,70,4783.0,3605.0896,26,4517020,-1,-1
174,80,5673.0,3353.3474,29,5105592,-1,-1
174,90,5056.0,3335.9517,8,5757202,-1,-1
175,50,5418.0,3520.3162,16,3607336,-1,-1
175,60,5172.0,2894.446,4,3893532,-1,-1
175,70,4700.0,3261.2144,15,4693975,-1,-1
175,80,4056.0,3635.7122,21,5504034,-1,-1
175,90,4936.0,3585.8445,12,6341846,-1,-1
176,50,4832.0,3355.517,16,2955399,-1,-1
176,60,5008.0,3757.045,12,3442147,-1,-1
176,70,4997.0,3873.3171,16,4171426,-1,-1
176,80,4594.0,3690.7034,20,4522238,-1,-1
176,90,5060.0,3194.1655,17,4969936,-1,-1
177,50,5294.0,4059.005,2,2820085,-1,-1
177,60,5057.0,3718.7886,28,3303259,-1,-1
177,70,5273.0,3522.0176,20,4052643,-1,-1
177,80,4502.0,3183.5017,20,4663865,-1,-1
177,90,4954.0,3636.803,18,5139532,-1,-1
178,50,5153.0,3461.5835,10,3568151,-1,-1
178,60,5063.0,3200.5642,28,3983456,-1,-1
178,70,4412.0,3635.7815,15,4639246,-1,-1
178,80,5270.0,3578.7927,21,5274452,-1,-1
178,90,5262.0,3252.0225,28,5818239,-1,-1
179,50,5913.0,3292.9954,18,3386171,-1,-1
179,60,5363.0,4080.4907,12,3767136,-1,-1
179,70,5546.0,3829.3303,11,4319813,-1,-1
179,80,5044.0,3543.2102,4,5121391,-1,-1
179,90,4116.0,3860.2495,22,5401157,-1,-1
180,50,5315.0,4022.6157,6,2812444,-1,-1
180,60,5137.0,3441.884,16,3195855,-1,-1
180,70,5190.0,3285.019,3,3849643,-1,-1
180,80,4856.0,3988.5554,17,4584197,-1,-1
180,90,5391.0,2626.9238,27,4959576,-1,-1
181,50,4648.0,3719.5706,8,2787905,-1,-1
181,60,3825.0,3915.9172,16,3304949,-1,-1
181,70,6451.0,4465.187,20,4010792,-1,-1
181,80,4754.0,4012.8672,18,4603720,-1,-1
181,90,5343.0,3927.965,8,5525237,-1,-1
182,50,4585.0,3473.5745,9,2566872,-1,-1
182,60,4177.0,3137.5972,21,3158280,-1,-1
182,70,5373.0,3437.954,27,3810781,-1,-1
182,80,4369.0,4053.2952,28,4177800,-1,-1
182,90,5251.0,3731.8552,13,5117897,-1,-1
183,50,4387.0,3859.842,19,3028380,-1,-1
183,60,5093.0,3952.3376,15,3581620,-1,-1
183,70,5538.0,3579.969,5,3992926,-1,-1
183,80,4823.0,3490.9868,10,4668033,-1,-1
183,90,4725.0,4433.1094,23,5164132,-1,-1
184,50,5885.0,3553.3774,2,2760381,-1,-1
184,60,5610.0,3892.0034,26,3515039,-1,-1
184,70,4845.0,3622.998,19,4054705,-1,-1
184,80,5390.0,3535.5247,6,4661581,-1,-1
184,90,4798.0,3875.4248,5,5144716,-1,-1
185,50,4609.0,3338.9438,4,3207447,-1,-1
185,60,5010.0,3315.9116,17,3714658,-1,-1
185,70,5464.0,2840.289,25,4268095,-1,-1
185,80,4289.0,3729.9338,9,4905519,-1,-1
185,90,5473.0,3343.7349,10,5231866,-1,-1
186,50,4931.0,3917.785,4,2732943,-1,-1
186,60,5421.0,3366.4148,10,3607111,-1,-1
186,70,4875.0,3425.6067,5,4460156,-1,-1
186,80,5225.0,3393.9976,19,4836664,-1,-1
186,90,4295.0,3887.175,9,5474986,-1,-1
187,50,5175.0,3658.2642,27,2956548,-1,-1
187,60,5536.0,3469.9067,29,3253495,-1,-1
187,70,4944.0,3284.3452,16,4158919,-1,-1
187,80,4839.0,4258.719,11,4693331,-1,-1
187,90,4846.0,2889.068,7,5137998,-1,-1
188,50,4892.0,3530.7441,19,3557205,-1,-1
188,60,5930.0,3907.7234,27,4435549,-1,-1
188,70,5024.0,3887.8176,5,4864580,-1,-1
188,80,3920.0,3569.3018,16,5844328,-1,-1
188,90,5132.0,3517.1118,12,6588320,-1,-1
189,50,4882.0,3446.7075,6,2714985,-1,-1
189,60,4258.0,3912.8074,22,3072850,-1,-1
189,70,4532.0,4035.658,26,3847593,-1,-1
189,80,4697.0,3713.481,8,4467353,-1,-1
189,90,5167.0,3918.6162,17,5058800,-1,-1
190,50,5016.0,4222.9507,12,3362712,-1,-1
190,60,5398.0,3436.437,11,4082848,-1,-1
190,70,4841.0,4656.49,4,4490084,-1,-1
190,80,4378.0,4085.6516,19,5043636,-1,-1
190,90,4509.0,4358.2695,18,5667149,-1,-1
191,50,4411.0,3260.1748,6,2813087,-1,-1
191,60,5362.0,3414.5708,1,3381962,-1,-1
191,70,5083.0,3255.1216,26,4071256,-1,-1
191,80,5119.0,3004.5942,18,4699138,-1,-1
191,90,5293.0,3340.0857,3,5102116,-1,-1
192,50,4887.0,3787.676,17,3196635,-1,-1
192,60,5317.0,3255.7334,17,4059393,-1,-1
192,70,4886.0,3466.4229,8,4611815,-1,-1
192,80,4476.0,3823.7815,2,5074416,-1,-1
192,90,3751.0,3575.278,21,5556618,-1,-1
193,50,5506.0,3336.9536,3,3050436,-1,-1
193,60,5392.0,3679.7856,18,3554787,-1,-1
193,70,5160.0,3629.349,6,4085158,-1,-1
193,80,4566.0,3682.257,23,5100526,-1,-1
193,90,4954.0,3485.0479,5,5590449,-1,-1
194,50,4822.0,3265.5374,5,3106189,-1,-1
194,60,4945.0,3529.195,18,3691484,-1,-1
194,70,6148.0,3424.0947,11,4392167,-1,-1
194,80,4698.0,3623.2546,24,4936384,-1,-1
194,90,5104.0,3197.6904,10,5671934,-1,-1
195,50,4829.0,3677.1846,5,3286624,-1,-1
195,60,4288.0,3024.4434,13,3714355,-1,-1
195,70,5493.0,3054.8223,7,4205684,-1,-1
195,80,5326.0,3625.9092,6,4917581,-1,-1
195,90,5046.0,4114.33,28,5353378,-1,-1
196,50,4963.0,4074.1172,9,2996871,-1,-1
196,60,5370.0,3669.1262,29,3723844,-1,-1
196,70,5133.0,3689.396,14,4470070,-1,-1
196,80,5566.0,4038.5803,4,5099367,-1,-1
196,90,5906.0,4108.233,29,5652375,-1,-1
197,50,6061.0,4076.7568,20,3690471,-1,-1
197,60,4843.0,3175.2217,6,4392534,-1,-1
197,70,4932.0,3896.7932,21,5234490,-1,-1
197,80,5498.0,4229.981,13,6337545,-1,-1
197,90,5154.0,3315.3342,25,7011386,-1,-1
198,50,4369.0,3548.005,2,3541134,-1,-1
198,60,5544.0,4034.1663,17,3983769,-1,-1
198,70,4974.0,3757.4897,26,4679343,-1,-1
198,80,4914.0,3349.5544,7,5782066,-1,-1
198,90,4694.0,3271.2961,28,6250820,-1,-1
199,50,4906.0,3854.4783,13,3200934,-1,-1
199,60,5404.0,3452.6638,25,3864506,-1,-1
199,70,4376.0,3293.4597,8,4690657,-1,-1
199,80,5556.0,4040.7058,27,5216040,-1,-1
199,90,4761.0,3633.4697,25,6153088,-1,-1
200,50,4805.0,3456.473,6,2470474,-1,-1
200,60,5265.0,3092.814,16,3554974,-1,-1
200,70,4992.0,2945.4834,29,4235703,-1,-1
200,80,4945.0,3464.8984,10,4924910,-1,-1
200,90,4976.0,4005.1758,29,5544445,-1,-1
201,50,4335.0,2956.339,25,3223204,-1,-1
201,60,4621.0,3575.3098,30,3666740,-1,-1
201,70,5273.0,3618.5964,4,4176829,-1,-1
201,80,4658.0,3619.959,13,4545120,-1,-1
201,90,4886.0,3543.417,13,5261778,-1,-1
202,50,4278.0,3623.1582,1,2796908,-1,-1
202,60,3971.0,3927.109,28,3251870,-1,-1
202,70,4768.0,3770.493,21,3478024,-1,-1
202,80,5045.0,3277.1045,22,3790042,-1,-1
202,90,4691.0,3452.3472,26,4543973,-1,-1
203,50,4732.0,3681.8694,7,3171276,-1,-1
203,60,5381.0,3241.817,17,3936799,-1,-1
203,70,5407.0,3444.3433,27,4242685,-1,-1
203,80,5830.0,3584.3977,25,4858010,-1,-1
203,90,5491.0,3075.6187,8,5503501,-1,-1
204,50,5036.0,2868.1738,7,3584290,-1,-1
204,60,4702.0,3929.3862,30,4197857,-1,-1
204,70,5499.0,3837.3704,3,5003914,-1,-1
204,80,5040.0,3723.7542,23,5585872,-1,-1
204,90,5452.0,3924.181,12,6045691,-1,-1
205,50,4829.0,3100.4834,26,2792892,-1,-1
205,60,4773.0,3841.564,1,3453176,-1,-1
205,70,5568.0,3282.5266,30,4017877,-1,-1
205,80,4947.0,4239.116,28,4505666,-1,-1
205,90,4729.0,3751.926,22,5052648,-1,-1
206,50,4772.0,3624.5237,10,2722851,-1,-1
206,60,5032.0,4240.043,13,3354497,-1,-1
206,70,5436.0,3413.6555,17,4398052,-1,-1
206,80,4975.0,3832.1106,18,5198273,-1,-1
206,90,5362.0,3707.0757,6,5954237,-1,-1
207,50,4401.0,3932.0718,14,2906153,-1,-1
207,60,3972.0,3200.531,16,3458917,-1,-1
207,70,5385.0,3632.272,17,4357682,-1,-1
207,80,4876.0,4306.003,26,5180279,-1,-1
